step,mode,R_mean,R_std,avg_rt,avg_nodes,avg_lazy,avg_gap,avg_solved,tail_rt,tail_nodes,tail_lazy,tail_solved,loss,Hmix,rep,scale_reg,entropy_coeff,repulsion_w,scale_mean,scale_min,scale_max,center_pairdist_mean
61,all,6.252458572387695,2.330878973007202,2.1340999603271484,314.8,95.2,1.2370453017291604e-05,1.0,5.527000069618225,639.5,161.5,1.0,-4.378963470458984,2.079432725906372,0.9558730125427246,0.0,0.014731193058164409,0.008850402428058223,0.12744811177253723,0.1267225295305252,0.1280749887228012,0.05573692545294762
62,all,8.037628173828125,1.7169009447097778,4.107599973678589,519.9,152.6,2.9061397402328657e-05,1.0,5.606499910354614,563.5,176.0,1.0,-5.537110328674316,2.079432487487793,0.9555001854896545,0.0,0.014657537092873587,0.008832701623202106,0.12744766473770142,0.1267080008983612,0.12807060778141022,0.0559772364795208
63,all,7.25504207611084,1.22203528881073,2.4699000120162964,414.9,108.0,4.36999254813477e-05,1.0,4.078000068664551,915.5,134.5,1.0,-1.9754976034164429,2.079432249069214,0.9551234841346741,0.0,0.01458424940740922,0.008815036219955701,0.12744736671447754,0.12668895721435547,0.1280684918165207,0.05621910095214844
64,all,7.526614189147949,2.026712656021118,3.999300003051758,463.9,135.8,3.7757921198846647e-05,1.0,6.5945000648498535,611.5,174.0,1.0,1.552909016609192,2.0794320106506348,0.9547414183616638,0.0,0.014511328160372174,0.00879740614751579,0.1274467557668686,0.12667377293109894,0.12807056307792664,0.056463323533535004
65,all,7.55319356918335,1.903563141822815,4.211100006103516,424.4,139.9,3.1993727848688306e-05,1.0,6.2195000648498535,703.0,191.0,1.0,0.7625131011009216,2.0794317722320557,0.9543542861938477,0.0,0.014438771519570313,0.00877981133522076,0.12744657695293427,0.12665943801403046,0.12808090448379517,0.05670963600277901
66,all,7.580441951751709,1.3900160789489746,2.935700035095215,447.8,122.8,4.245895968015793e-05,1.0,5.5915000438690186,571.0,176.0,1.0,5.748795032501221,2.0794317722320557,0.9539669752120972,0.0,0.014366577661972461,0.008762251712550318,0.12744636833667755,0.12665274739265442,0.12809067964553833,0.05695497617125511
67,all,7.405951499938965,1.925524115562439,3.4842999935150147,426.9,125.8,5.4192746805885726e-05,1.0,5.702000021934509,693.0,167.5,1.0,0.3416617214679718,2.0794312953948975,0.9535747766494751,0.0,0.014294744773662599,0.008744727209125218,0.12744653224945068,0.1266457885503769,0.1280982792377472,0.05720238760113716
68,all,7.43466854095459,1.7129628658294678,3.317400002479553,429.5,124.3,2.9769438931819892e-05,1.0,8.006500005722046,646.0,191.5,1.0,2.2555270195007324,2.0794315338134766,0.9531781077384949,0.0,0.014223271049794286,0.008727237754706968,0.12744665145874023,0.12663698196411133,0.1281031221151352,0.05745161324739456
69,all,6.534822940826416,1.8838509321212769,2.1633999824523924,288.3,111.9,1.5919491313564385e-05,1.0,3.8450000286102295,603.0,145.5,1.0,0.9070934653282166,2.0794312953948975,0.952780544757843,0.0,0.014152154694545314,0.008709783279197554,0.12744662165641785,0.12662704288959503,0.12811726331710815,0.057700265198946
70,all,7.627470970153809,1.4426227807998657,2.965399980545044,512.3,123.5,4.2785163770153164e-05,1.0,5.7500001192092896,620.5,185.5,1.0,6.890142917633057,2.0794312953948975,0.9523783326148987,0.0,0.014081393921072587,0.00869236371263916,0.12744666635990143,0.1266205608844757,0.12812381982803345,0.057950668036937714
71,all,7.559144020080566,1.6247626543045044,2.9842000007629395,510.3,116.6,3.9066198297462294e-05,1.0,4.974000096321106,641.5,140.0,1.0,-2.411390542984009,2.0794315338134766,0.9519720077514648,0.0,0.014010986951467224,0.00867497898521388,0.12744712829589844,0.1266227513551712,0.12813244760036469,0.058202631771564484
72,all,7.473406791687012,2.0131006240844727,3.3399000644683836,551.7,125.9,1.4369073793017308e-05,1.0,5.444499969482422,909.5,144.5,1.0,-3.241318702697754,2.0794312953948975,0.9515615105628967,0.0,0.013940932016709888,0.008657629027243452,0.1274474561214447,0.12662173807621002,0.12814824283123016,0.05845601484179497
73,all,7.035946846008301,2.340913772583008,3.096999979019165,502.8,123.7,4.528090963664853e-05,1.0,4.90149998664856,798.5,163.0,1.0,0.6181778907775879,2.0794312953948975,0.9511471390724182,0.0,0.01387122735662634,0.008640313769188966,0.12744751572608948,0.12660744786262512,0.12816038727760315,0.058710671961307526
74,all,7.596096992492676,1.6109795570373535,3.064400053024292,513.4,123.8,2.939922088766386e-05,1.0,5.448500037193298,748.5,168.5,1.0,-4.112277030944824,2.0794310569763184,0.9507315754890442,0.0,0.013801871219843208,0.008623033141650588,0.1274479627609253,0.12659668922424316,0.12817654013633728,0.05896503105759621
